#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="rootPrior.location" spec="beast.math.distributions.MultivariateNormalDistribution">
#            <parameter dimension="2" id="RealParameter.02" name="mean">2.8 4.5</parameter>
#            <parameter dimension="4" id="RealParameter.03" minordimension="2" name="precision">0.001 0.0 0.0 0.001</parameter>
#            <arg id="rootTrait.location" spec="beast.evolution.tree.RootTrait">
#                <traitmap id="ttm" randomizelower="-90 -180" randomizeupper="90 180" spec="beast.app.seqgen.SimulatedTreeTraitMapPhyml" traitName="location">
#                    <tree IsLabelledNewick="true" id="tree" newick="(yilag:0.01000000,((fmimu:0.00022469,aiwdh:0.00022469):0.00065035,(eodys:0.00054818,lirbr:0.00054818):0.00032686):0.00912496)" spec="beast.util.TreeParser">
#                        <taxonset spec="beast.evolution.alignment.TaxonSet">
#                            <taxon id="yilag" spec="beast.evolution.alignment.Taxon"/>
#                            <taxon id="fmimu" spec="beast.evolution.alignment.Taxon"/>
#                            <taxon id="aiwdh" spec="beast.evolution.alignment.Taxon"/>
#                            <taxon id="eodys" spec="beast.evolution.alignment.Taxon"/>
#                            <taxon id="lirbr" spec="beast.evolution.alignment.Taxon"/>
#                        </taxonset>
#                    </tree>
#                    <parameter dimension="18" id="location.location" minordimension="2">0.0</parameter>
#                    lirbr=3.375182 6.679017, 
#eodys=3.743403 5.378317, 
#yilag=6.616761 7.899907, 
#fmimu=7.001854 0.152245, 
#aiwdh=8.774219 8.292177
#                </traitmap>
#            </arg>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution id="locationtreeLikelihood.location" reciprocalRates="true" scaleByTime="true" spec="beast.continuous.SampledMultivariateTraitLikelihood" traitParameter="@location.location" tree="@tree" useTreeLength="true">
#            <data id="location" spec="beast.evolution.alignment.AlignmentFromTraitMap" traitMap="@ttm">
#                <userDataType id="LocationDataType.0" spec="beast.evolution.datatype.LocationDataType"/>
#            </data>
#            <siteModel id="geoContSiteModel.s:location" spec="beast.evolution.sitemodel.SiteModel">
#                <substModel id="diffusionModel.s:location" spec="beast.continuous.MultivariateDiffusionModel">
#                    <parameter dimension="4" id="precisionMatrix.s:location" minordimension="2" name="precisionMatrix">0.25 0.0 0.0 0.25</parameter>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="ExponentialRelaxedClock.c:location" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@tree">
#                <distr id="Exponential.c:location" spec="beast.math.distributions.Exponential">
#                    <parameter id="UCExpLambda.c:location" name="mean">1.0</parameter>
#                </distr>
#                <rateCategories dimension="8" id="expRateCategories.c:location" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter id="ucedMean.c:location" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	location.1	location.2	location.3	location.4	location.5	location.6	location.7	location.8	location.9	location.10	location.11	location.12	location.13	location.14	location.15	location.16	location.17	location.18	locationtreeLikelihood.joint	locationtreeLikelihood.data	precisionMatrix.1	precisionMatrix.2	precisionMatrix.3	precisionMatrix.4	rateStat.mean	rateStat.variance	rateStat.coefficientOfVariation	rootTrait.0	rootTrait.1	ucedMean	
720000	-44.62316004676428	-35.87397418812936	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	6.22241667848815	7.89959677626099	4.759785046450867	4.384533412338769	4.863720693475149	4.840067176963188	0.9228713728260451	6.39299091490979	-35.87397418812936	-23.421716667698213	2.293846143565284	0.7625074364672123	0.7625074364672123	0.6853807422791804	0.06503574694416116	0.005455761798129744	1.3678913682480405	0.9228713728260451	6.39299091490979	0.13022546161075377	
740000	-41.490374064268124	-32.73468056917351	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	8.002521018642536	8.302680631473054	3.43946054290722	5.5346968894849295	5.003307605075223	8.461613909250703	3.9705924211371237	8.830359429635278	-32.73468056917351	-18.138280610018754	0.32928312500159884	-0.22528119505066435	-0.22528119505066435	0.5254007009123945	0.05030360411290827	0.0012799520549004984	0.9033913143123263	3.9705924211371237	8.830359429635278	0.06588381848822832	
760000	-39.60797241373713	-30.85542174749671	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	7.664298991396331	7.924262437075907	5.911981377293385	5.484187914889908	5.662822336893817	5.535956895425993	4.619746648629459	7.744250889291598	-30.85542174749671	-20.25126451617672	0.17082717678650847	0.04476636406923707	0.04476636406923707	0.12125731465300996	0.3433066985504982	0.037202138530439265	0.9811520947699578	4.619746648629459	7.744250889291598	0.3271298773922613	
780000	-37.590745340882506	-28.8380842354142	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	6.252104119422113	7.737010167836847	3.0517302837380673	4.169165941440512	3.4533774532025956	4.3983582380155575	3.6141477733861924	8.159874800691577	-28.8380842354142	-17.468805365974127	0.5229232438748588	0.19165151263797287	0.19165151263797287	0.5973588588386807	0.09614266981669685	0.006944505798713627	1.016556198795716	3.6141477733861924	8.159874800691577	0.08695640537765806	
800000	-40.385153616387484	-31.595992146735743	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	6.434393600494664	7.349592189112329	4.9483812729730925	5.561276859432558	5.109943988385073	6.2600821311751265	8.85954212289593	11.595082647958652	-31.595992146735743	-21.712442723033234	0.22552034311127966	-0.1805431145608401	-0.1805431145608401	0.17096284176851081	0.2398236841656582	0.030611682137310792	0.8041666027380008	8.85954212289593	11.595082647958652	0.1943035392581124	
820000	-48.15437106888422	-39.320691054175434	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	8.152293577870886	7.651439642182891	7.977199985491135	-0.5405563268366038	10.205119214930647	-1.60671917324559	14.149590635607204	-2.376200334395158	-39.320691054175434	-22.00364903695305	3.0114398043510935	0.5049535362246493	0.5049535362246493	3.2823055882053773	0.0025582658982172884	1.0338914463900897E-5	0.9022976458092391	14.149590635607204	-2.376200334395158	0.004712813536208361	
840000	-38.51656851913198	-29.769140307641866	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	7.7618980386790275	8.132412644663308	6.256082686612391	5.835528211590193	7.017989884133894	6.169126301713772	2.121928563555562	6.269731992234666	-29.769140307641866	-19.08422058134734	0.08696119170742259	-0.027047795030285114	-0.027047795030285114	0.3164150873922626	0.2925755001811831	0.04656088877338257	0.9412188814132189	2.121928563555562	6.269731992234666	0.2421669939471271	
860000	-41.73727158090239	-32.988623913034445	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	6.837288924646783	8.322869148842022	6.743408671073647	4.763231530576973	4.794930596715483	5.021799813328932	5.2341472408584355	4.175081298260981	-32.988623913034445	-19.90348833715624	1.59363391426888	-0.025225373211686292	-0.025225373211686292	2.6388606576661724	0.019056180817109743	9.071227610937146E-5	0.8165614273183355	5.2341472408584355	4.175081298260981	0.029419738184416573	
880000	-47.535461516270104	-38.784214815572454	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	8.844662019999523	8.428526648559945	4.005601463363145	3.3917008988909756	7.604065896548683	4.42204998200218	3.033543766677125	1.1572215267268042	-38.784214815572454	-20.444894292128808	0.37599681293832543	0.09188296446263237	0.09188296446263237	0.12385466483125596	0.09446199640028881	0.010909637036559344	1.0424730697740698	3.033543766677125	1.1572215267268042	0.14606229876001606	
900000	-41.530336043570955	-32.77844708949901	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	5.272793028109063	8.119770401866168	5.0764282244909635	6.556601779402636	4.869091350254343	7.66281584999886	5.96585481196213	6.078157365571361	-32.77844708949901	-22.860513693110004	0.09588028786186513	0.026591108946596952	0.026591108946596952	0.1186825081521044	0.22373242686284753	0.01924052309402511	0.880520947518032	5.96585481196213	6.078157365571361	0.29331104391619073	
920000	-42.73161812420393	-33.96327346726468	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	7.518658057346926	8.059925898659868	5.9442972366984295	7.020871103118355	5.622602328869284	6.083852810276467	6.31472035192324	10.250770726026696	-33.96327346726468	-21.634933873252557	0.4758286600738374	-0.4033195565258103	-0.4033195565258103	0.9129995626151146	0.018704761808575103	2.940077759193421E-4	0.6661276301321724	6.31472035192324	10.250770726026696	0.01613264477484419	
940000	-43.43436465878717	-34.65503898041476	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	8.372947409379682	7.797691691505811	4.103197621398919	6.109192205140947	4.520098434212094	5.853919757563133	5.739048893889573	12.164767286824787	-34.65503898041476	-19.515589965953684	5.149689304633788	-0.23642488331059322	-0.23642488331059322	1.0544035845023165	0.01342144712077434	7.048464617140219E-5	1.2898212499474175	5.739048893889573	12.164767286824787	0.009073371292963945	
960000	-38.41504199804654	-29.66936917956444	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	7.551537845247642	8.254940812584758	4.440123193794483	5.67744614607346	4.191295178391118	5.995149902073232	2.787385568633038	4.784230641123994	-29.66936917956444	-19.98843597587009	2.366856524749588	-0.45232825265647497	-0.45232825265647497	0.8777046279314032	0.0876885547930269	0.0016974880518439493	1.2388489391534712	2.787385568633038	4.784230641123994	0.035400991980710596	
980000	-48.22070249569881	-39.427969673333905	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	8.49217248761383	7.298576946319105	2.8368741905467	3.5501146548570857	5.426492792434197	5.424826156601648	3.6578784818017254	14.167729746807296	-39.427969673333905	-23.451909063747376	0.197757364301794	-0.06466815561499806	-0.06466815561499806	0.14422404613038953	0.037276639272660554	4.8023727791998255E-4	0.6674720066514108	3.6578784818017254	14.167729746807296	0.027258215218895345	
1000000	-39.49030439362156	-30.738211969378522	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	6.662387545174077	9.084479875043174	3.7868924675006275	4.729036721956825	5.291201313798178	6.518186747681252	1.6836168044896145	7.916701079093302	-30.738211969378522	-17.32088963088537	0.19470686509291557	0.004862215182838605	0.004862215182838605	0.08839971075282216	0.8158308164879134	0.24060698401108258	1.469692814761032	1.6836168044896145	7.916701079093302	0.5214921098034495	
1020000	-43.497219315941834	-34.74965502675007	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	7.595989195460831	7.604433311981585	5.41773922823095	3.468423667009672	8.115198145126204	2.8102007277900833	4.748875534039014	4.243539957511776	-34.74965502675007	-19.836392092502642	0.5341555363101025	0.15463718127913578	0.15463718127913578	0.37579865884207997	0.12452317544589812	0.004508791689954397	1.0295307749622988	4.748875534039014	4.243539957511776	0.07404286927858492	
1040000	-41.717415766281725	-32.96161028503817	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	6.413284198273445	8.166336641596114	4.402243132975148	5.2333936106232715	5.876123138010198	6.703286557801377	6.391698502268101	7.228731128739659	-32.96161028503817	-22.306025621078746	0.6198106544978219	-0.1253830639383076	-0.1253830639383076	0.25958587887922135	0.07812396791950402	0.003566163764244648	0.8316465552318982	6.391698502268101	7.228731128739659	0.11530887260689862	
1060000	-41.36678178101497	-32.58439494233456	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	6.811045218874959	7.849377606848439	7.112821169169015	6.956973138473977	7.581129878124266	6.581544871889674	10.740901750617144	7.732810845826967	-32.58439494233456	-21.60580229772367	2.099507046831634	-1.5286611940253554	-1.5286611940253554	2.1447968897335556	0.015094030908829995	3.0206455240615484E-4	1.1871808702119557	10.740901750617144	7.732810845826967	0.01909492583868877	
1080000	-45.25878644185927	-36.509719910490894	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	7.301236081230712	7.6995146421497545	3.446789333513092	3.612205048842039	6.051541752390974	8.258790942077864	5.005493386345336	5.91568742192143	-36.509719910490894	-22.842792882536777	1.2253372762085812	0.2663265808420542	0.2663265808420542	1.2080023242602302	0.0073312790488911875	1.1666114228833475E-4	1.0745061730170304	5.005493386345336	5.91568742192143	0.01571357380164297	
1100000	-41.675756141800704	-32.8600784582862	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	8.2045206064047	7.995009658979101	2.3633965435505027	5.100842367398784	4.778798106467819	5.804863875311297	14.028656264776656	8.242720231800185	-32.8600784582862	-18.622979917742256	0.3071595502060006	-0.23946428424667643	-0.23946428424667643	3.1938912536558584	0.014529309149307914	2.1314801843697485E-4	1.0051136702225207	14.028656264776656	8.242720231800185	0.01706017169370108	
1120000	-41.58972728289411	-32.83651416125071	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	8.357119364134055	7.973114747518209	5.47441824860231	6.862165293508024	9.209848744689989	8.0512142515059	6.6933847152371975	4.4442508924405555	-32.83651416125071	-21.257123057779516	0.019617269632692537	-0.026591545388422778	-0.026591545388422778	0.12234176317114623	0.3950634983190061	0.13172122803161898	0.9436454458378747	6.6933847152371975	4.4442508924405555	0.40175189552569457	
1140000	-41.443269888739444	-32.689914323786205	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	8.208797569009949	6.763275331095197	7.815235668427563	3.22119561980004	8.040431892384937	6.061104101051477	6.730096579404057	4.527928481375375	-32.689914323786205	-22.455042088716866	0.3758977105310254	-0.08035867206944876	-0.08035867206944876	0.26124379617898674	0.1872174298046214	0.014441531669393189	1.1153178213255872	6.730096579404057	4.527928481375375	0.1186613539172781	
1160000	-46.68387404927415	-37.936551470307926	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	8.561236227023876	7.06051755671224	4.4494028023921235	6.716945452130824	5.025809112471385	5.727278876009928	4.290028085592342	5.5771645434395385	-37.936551470307926	-23.44792207478705	0.016918996419702438	0.004254623346298091	0.004254623346298091	0.005833991698624963	3.6425341142608874	3.9281062652427887	0.9672623093039796	4.290028085592342	5.5771645434395385	2.3010311559242433	
1180000	-40.00101729671177	-31.250238753607505	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	8.86897876839435	7.864865169883628	4.476536146592615	2.6706575448671126	4.517092662089024	2.465957882885998	5.224546749919444	6.600944664437693	-31.250238753607505	-17.85377463841949	0.22719861653495255	-0.03804659069221711	-0.03804659069221711	0.23067538673848856	0.29475363123738624	0.23368508490692935	1.3925023636982656	5.224546749919444	6.600944664437693	0.46814295195683536	
1200000	-37.88984853446819	-29.14196079530414	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	9.078408874143788	7.2108737588018785	4.639462163476029	4.539497666285136	4.512316728028252	4.4741089361024065	4.8184259584659666	5.16086624617212	-29.14196079530414	-18.681532748612312	0.5033043438667353	0.08540026801218609	0.08540026801218609	0.30044674007807165	0.19152858402404513	0.013624225245756428	1.1859231586669465	4.8184259584659666	5.16086624617212	0.12893723507321997	
1220000	-41.14482131535067	-32.38180724188208	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	8.915431273044199	8.485392870038849	8.058388070693933	7.730416341862903	7.91570309642184	8.073896227267788	8.471204741399838	6.112728413384583	-32.38180724188208	-25.876070828065444	0.20138168721783972	-0.03089863790958085	-0.03089863790958085	0.2555228447291067	0.256669946531988	0.05042039752447886	1.0692243298433322	8.471204741399838	6.112728413384583	0.35175427127681297	
1240000	-39.50162859425477	-30.740211081854476	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	7.423238974226665	7.817352866958289	3.4695485324465722	4.667522580954263	3.589070636487708	4.792553841639259	-2.816314158149085	4.334623778655491	-30.740211081854476	-19.53022199133303	0.4666602331244088	-0.30525691396622523	-0.30525691396622523	1.5132306542442169	0.04329765465690647	0.001220940161312734	0.9068014442057241	-2.816314158149085	4.334623778655491	0.027844725358568453	
1260000	-49.719646432398726	-40.962353968563065	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	7.828404421601995	7.761640488114896	5.641731371643275	3.760483882616839	9.952048172652809	5.425016686903303	7.34077230788913	6.143661685464959	-40.962353968563065	-25.594479108356396	0.8849802077065365	0.1733977204938467	0.1733977204938467	0.829132789844365	0.007436330017697991	6.999073214516725E-5	0.9800465985861332	7.34077230788913	6.143661685464959	0.014276291759931286	
1280000	-43.055601529691664	-34.29055723333463	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	7.25550995234421	7.559405097184359	3.643609174702924	4.897000808236145	6.520450226193529	5.636742391013849	8.822766219920092	6.096931116638315	-34.29055723333463	-18.162473573672383	0.009424000462238163	-0.0042750410599157965	-0.0042750410599157965	0.02934699647790732	1.3838316836961828	0.4105282737236222	0.49450380407837147	8.822766219920092	6.096931116638315	1.406158246802492	
1300000	-48.02508619697409	-39.26630707633091	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	8.826836365281656	6.074577148339845	2.316426311114077	6.698519168926487	9.770591341510071	4.09740017118606	7.807644726336145	3.396802466381992	-39.26630707633091	-22.380473237616197	0.2004679636569794	0.18047537799312316	0.18047537799312316	0.17915086633034122	0.186873919483232	0.007014604729084328	0.6497302564137685	7.807644726336145	3.396802466381992	0.16959894955833463	
1320000	-48.33830531753574	-39.54653451696384	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	5.750678221244574	6.667281145257316	3.488983433079828	5.66010927869598	2.7451295212563696	3.759526203323094	7.996278968438039	12.579331361134647	-39.54653451696384	-23.379738752323764	2.400783835070302	-0.5082656816631439	-0.5082656816631439	1.1176963839349185	0.006454548740623192	1.6150145926243365E-5	0.7877352484133331	7.996278968438039	12.579331361134647	0.00382256955124412	
1340000	-43.52482554857802	-34.772215560669366	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	7.961167592569404	7.886171575095334	3.1349707823093227	6.639667394916056	1.72537390032371	6.889992980240937	1.5876805157185825	8.033492111547902	-34.772215560669366	-21.659343491683764	0.32878682128274195	-0.11835419119687499	-0.11835419119687499	0.9016762780598145	0.03922326741004553	5.161541346654152E-4	1.0623106964069053	1.5876805157185825	8.033492111547902	0.019537130226579907	
1360000	-47.45504082609412	-38.701853118828225	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	6.257215394965426	7.755472393578751	0.7669824412720256	2.748452610200355	3.3224605241439042	6.813990612098324	6.477341603935385	5.7601120889788	-38.701853118828225	-24.501156773583215	0.40407433355967665	-0.0064194519492338535	-0.0064194519492338535	1.2244001429014413	0.03252386893796509	4.495647985847486E-4	1.1408087922668604	6.477341603935385	5.7601120889788	0.024550038124822884	
1380000	-39.18724637608662	-30.439854881922813	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	7.863367065974323	7.974858087214236	3.368514520522651	4.47079385970516	3.6654875642508236	5.02208724941633	4.61227021357942	4.016291185080837	-30.439854881922813	-18.4879455479129	1.9008209453067613	0.32710315674674895	0.32710315674674895	2.269367375502393	0.03140471851977104	4.325698440485258E-4	0.9526742299827016	4.61227021357942	4.016291185080837	0.019264241351226043	
1400000	-42.43992588281671	-33.66909353728004	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	8.073083412099207	8.38827943264684	4.285128759443459	6.462777406809255	5.539288269484423	7.105251930271825	3.731641937072032	11.537900510199082	-33.66909353728004	-20.11095330158885	3.2934162756428282	-0.6767773354187313	-0.6767773354187313	2.5428708838578395	0.009027769297141391	3.197569536630614E-5	0.8571180942266551	3.731641937072032	11.537900510199082	0.005544348888186529	
1420000	-43.03853419426288	-34.29242561109719	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	8.282236233652958	9.046491716522215	5.029282632385354	2.6724849020342893	4.1349972341245405	3.2953534244837686	3.4511443080180078	5.226970864994584	-34.29242561109719	-19.916703276187505	6.767515743231589	0.9715222021509662	0.9715222021509662	3.526338029469718	0.002284648297457847	1.78173768597998E-6	0.7011131284005533	3.4511443080180078	5.226970864994584	0.004971694614591835	
1440000	-43.429193947055204	-34.67831257087632	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	6.294454337030325	7.411856998203606	4.223092298110111	4.900371159300937	6.159642025197155	5.313199554984166	4.013357239347764	1.495698785986478	-34.67831257087632	-20.866712596570235	0.3982383935180132	0.15435153271755567	0.15435153271755567	1.59679271510623	0.014271612804960225	9.396723575151407E-5	0.7560935728075885	4.013357239347764	1.495698785986478	0.017620167472504635	
1460000	-42.32499013926132	-33.577201674705144	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	8.751951354279958	7.427503369238004	4.5307942705866315	4.978734867644238	6.0913757646742415	5.239508770953974	1.4141778904634403	6.046523653264259	-33.577201674705144	-18.698880601668222	0.24375306512225942	-0.0011664450136063497	-0.0011664450136063497	0.8689405436680175	0.06552528590947285	0.002547410992270116	0.8169037972991742	1.4141778904634403	6.046523653264259	0.04301180911371879	
1480000	-40.267544268530244	-31.50427531201302	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	7.060663182238794	8.332693117965235	3.524880219589094	6.094486226526115	7.100038581824536	8.508703704980134	5.772334815145403	9.641833135969993	-31.50427531201302	-19.466169891573955	2.064997256653604	0.6868535420063895	0.6868535420063895	1.6471882747496238	0.010693989143402808	7.991676694842243E-5	0.9597308004535003	5.772334815145403	9.641833135969993	0.014650437307518001	
1500000	-42.42936830308156	-33.6390343360626	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	7.386567840615256	7.682987783953454	4.856772228975621	3.836279568521759	8.588571641688816	7.893389071166512	10.168132825664365	10.425695057823766	-33.6390343360626	-21.794970171959637	1.9666501377714427	-0.8683884157939294	-0.8683884157939294	2.313229708616946	0.01639494148003527	1.0832466366636559E-4	1.2095288297681193	10.168132825664365	10.425695057823766	0.010911823538128064	
1520000	-45.207833869512754	-36.445529054903965	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	9.389835219638053	5.879897562613214	5.428157611098865	3.1726360402700995	7.896603376878546	5.072710823053058	7.771284401290636	1.5620977150200834	-36.445529054903965	-21.320397391636202	0.07041893901976692	0.0326215056211759	0.0326215056211759	0.04036862011186891	0.6332380469158453	0.08768353815845198	0.8229168073085166	7.771284401290636	1.5620977150200834	0.3364788688967408	
1540000	-50.98273811517265	-42.152001487452765	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	8.861736689907593	6.238650674542916	9.572784495862704	6.478659453586911	10.858907375370709	4.430471812959757	15.55779345621463	1.7710311864426471	-42.152001487452765	-29.93413406474059	0.3144074025096192	0.19474578117945113	0.19474578117945113	0.32516887629087726	0.04709059837244492	0.0017353269415443632	1.0529784494443097	15.55779345621463	1.7710311864426471	0.03545456349352817	
1560000	-45.93606689475702	-37.15909198936544	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	7.487117337207285	7.673858002872082	3.645135421544225	6.794004392709068	7.692812607811557	5.443548231704424	7.754383397043938	-1.675694710336123	-37.15909198936544	-21.396534660281475	0.3044481784863699	0.1597656745471705	0.1597656745471705	0.3996476204426741	0.013161236984134687	5.276440715731511E-4	0.9759777642492387	7.754383397043938	-1.675694710336123	0.03964015049682799	
1580000	-48.981873123913964	-40.20021320161084	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	8.179421418243871	7.201788155326275	5.180895798377737	3.923946426262586	7.519202250198835	6.062310420752247	-3.402479151100872	10.295205449631155	-40.20021320161084	-23.792422327402814	0.582344226937201	0.38724994476478736	0.38724994476478736	2.699234116823749	0.01703320215183024	5.658170297851444E-5	0.9835949452559568	-3.402479151100872	10.295205449631155	0.008355503452052597	
1600000	-47.11683803248045	-38.342889129036124	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	5.259786740704815	7.671728193864352	4.691310318222584	5.661962351136295	4.27254280147625	6.141207219387226	-4.642739861396965	3.3870132699509305	-38.342889129036124	-23.186251082754865	0.2637646171711948	-0.14892083030091713	-0.14892083030091713	3.0435372233230664	0.013477771869443454	1.7064957945829925E-4	0.9408263419923102	-4.642739861396965	3.3870132699509305	0.033757593218036896	
1620000	-40.947853859376906	-32.19278200282006	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	6.691602773149796	6.3458551809774315	4.18012369537213	5.727603486824843	6.130459783928307	7.05334272617882	6.219468569018693	7.180719499729368	-32.19278200282006	-22.202748897293368	0.36809777058344534	0.217277774725279	0.217277774725279	1.0364470081145598	0.09587621894200814	0.0022628389478073813	1.0277406005656802	6.219468569018693	7.180719499729368	0.04730203298082992	
1640000	-43.1093243893763	-34.35282630131714	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	8.353906166680476	7.856636227635196	5.224010382476502	6.7739671625021805	7.491969302337182	6.433321522184497	7.36367011690025	5.450999684267324	-34.35282630131714	-22.92135988999209	1.0995971981568198	0.154190222656044	0.154190222656044	1.4183883830463975	0.04956744628670333	4.7545516643041595E-4	1.0355292757990084	7.36367011690025	5.450999684267324	0.01968713872438516	
1660000	-47.321886547294476	-38.48002082400438	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	7.710856634803701	8.16317785845096	9.06007649954177	3.8564342573346937	10.385168650698397	7.801504170901049	15.872561180067631	9.144878899457144	-38.48002082400438	-22.696028902402755	0.3895614262610703	-0.0075650337904879655	-0.0075650337904879655	1.6832646167946232	0.006993676942500059	9.10763277876904E-6	0.48707814693815815	15.872561180067631	9.144878899457144	0.012467603557894768	
1680000	-45.14384013415713	-36.386501499036825	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	8.180271554582559	7.300923114372047	4.317384920117008	2.957139077678259	5.322825651587355	7.490753954865916	6.414716692856621	7.716582454721712	-36.386501499036825	-21.985814854284733	1.9438940404306209	-0.027443185872330956	-0.027443185872330956	1.2051114309432454	0.011174529559881961	3.080371328213829E-5	0.6234857453304813	6.414716692856621	7.716582454721712	0.009548716164084496	
